,gameIds,timeStamps,queues,seasons
4615,2677527410,1514002677023,1010,9
4616,2677498425,1514000712614,1010,9
4617,2677154120,1513970529384,1010,9
4618,2677127940,1513968837656,1010,9
4619,2677096512,1513967448315,1010,9
4620,2678609641,1514142385922,1010,9
4621,2678086615,1514081271874,1010,9
4622,2678081840,1514079954108,1010,9
4623,2677995953,1514072335959,420,9
4624,2677975784,1514069625644,420,9
4625,2677862241,1514057972667,420,9
4626,2677769247,1514043957320,1010,9
4627,2677748858,1514042110557,1010,9
4628,2677651706,1514013149010,420,9
4629,2677603711,1514008479781,400,9
4630,2677541967,1514003458984,1010,9
4631,2677513402,1514001597916,1010,9
4632,2677495513,1514000057988,1010,9
4633,2677399982,1513991413095,1010,9
4634,2677354399,1513989325650,1010,9
4635,2677346100,1513987571071,1010,9
4636,2677279468,1513982672667,1010,9
4637,2677273881,1513981037224,1010,9
4638,2677238296,1513979003151,1010,9
4639,2677241991,1513977440302,1010,9
4640,2679593128,1514254130560,400,9
4641,2675674085,1513813182056,400,9
4642,2675645009,1513810781800,1010,9
4643,2675535378,1513802290257,1010,9
4644,2674465061,1513712474540,400,9
4645,2674460196,1513710523055,1010,9
4646,2672593596,1513485890466,400,9
4647,2672570636,1513483267971,400,9
4648,2672357816,1513467809148,400,9
4649,2672342375,1513465812042,450,9
4650,2671134199,1513329762473,400,9
4651,2671141092,1513327804243,450,9
4652,2671127941,1513326466499,450,9
4653,2671116364,1513325020071,450,9
4654,2671103115,1513323261869,400,9
4655,2666864385,1512860180942,400,9
4656,2666815147,1512857400205,400,9
4657,2666796254,1512854894585,400,9
4658,2666767349,1512852238874,400,9
4659,2666762593,1512850772342,400,9
4660,2609169382,1506727839306,420,9
4661,2609152545,1506725195755,420,9
4662,2609020688,1506701031002,420,9
4663,2608977189,1506696837084,420,9
4664,2608975497,1506694341268,420,9
4665,2608984293,1506692373887,420,9
4666,2608269906,1506628655694,420,9
4667,2608266605,1506626794253,420,9
4668,2608253845,1506624690407,420,9
4669,2608260691,1506622465776,420,9
4670,2608237718,1506619929267,420,9
4671,2608233848,1506616197674,420,9
4672,2608189150,1506610484759,420,9
4673,2608187689,1506608136876,420,9
4674,2608176476,1506605848799,420,9
4675,2608103077,1506575759211,420,9
4676,2608089312,1506573889388,420,9
4677,2608081631,1506570799951,420,9
4678,2607975880,1506565541232,420,9
4679,2607969560,1506563654937,420,9
4680,2676427448,1513905170163,400,9
4681,2675471009,1513792362889,400,9
4682,2674317948,1513673355849,400,9
4683,2673169151,1513555947360,400,9
4684,2672775611,1513501904653,400,9
4685,2672685162,1513493516810,400,9
4686,2672104664,1513438567394,400,9
4687,2671990720,1513410021264,400,9
4688,2671208316,1513359398291,400,9
4689,2670821747,1513297138280,400,9
4690,2670776025,1513295020356,400,9
4691,2669175865,1513118798645,400,9
4692,2669074270,1513104110770,400,9
4693,2668458574,1513044992382,400,9
4694,2668092225,1512971014172,400,9
4695,2668066672,1512969333139,400,9
4696,2667536376,1512896263455,400,9
4697,2666528550,1512809204441,400,9
4698,2662982103,1512409316426,400,9
4699,2661895246,1512289910709,400,9
4700,2673774707,1513604782558,430,9
4701,2652028363,1511313207538,430,9
4702,2640747573,1510271990727,430,9
4703,2639110588,1510118753115,450,9
4704,2624322187,1508464085744,430,9
4705,2623528382,1508355670840,430,9
4706,2622906854,1508291084172,440,9
4707,2622876361,1508288559105,440,9
4708,2612625684,1507157505974,440,9
4709,2612620458,1507155203777,440,9
4710,2612565485,1507152657541,440,9
4711,2612570666,1507150390569,440,9
4712,2612556775,1507148548749,440,9
4713,2612239148,1507083775601,440,9
4714,2612239977,1507081055370,440,9
4715,2610996840,1506913547284,440,9
4716,2610957658,1506910720596,440,9
4717,2603737977,1506090405478,2,9
4718,2603783095,1506088950680,2,9
4719,2603774747,1506088294369,2,9
4720,2677962177,1514067958807,430,9
4721,2677928054,1514066300956,430,9
4722,2673443487,1513562136548,420,9
4723,2672933292,1513537454743,840,9
4724,2672896878,1513535197158,420,9
4725,2672119553,1513441881464,420,9
4726,2671336057,1513376869247,430,9
4727,2671287761,1513373396088,430,9
4728,2668297876,1513029204221,420,9
4729,2667699522,1512937565683,420,9
4730,2667712908,1512935761291,420,9
4731,2666844159,1512859971200,420,9
4732,2666813303,1512856869288,420,9
4733,2666627006,1512837049647,420,9
4734,2666282386,1512785511362,420,9
4735,2666246781,1512784063509,420,9
4736,2666149552,1512772547235,420,9
4737,2666133094,1512770112867,420,9
4738,2664836715,1512600660813,420,9
4739,2664040183,1512518440942,840,9
4740,2676139076,1513866234376,1010,9
4741,2676119453,1513864515098,1010,9
4742,2675689743,1513814500042,1010,9
4743,2675663206,1513812880089,1010,9
4744,2675637297,1513811354359,1010,9
4745,2675629371,1513809621539,1010,9
4746,2675604021,1513807823083,1010,9
4747,2675578217,1513806193917,1010,9
4748,2675573443,1513804809783,1010,9
4749,2675485570,1513795106242,1010,9
4750,2675472842,1513793230189,1010,9
4751,2675470015,1513791763056,1010,9
4752,2675436262,1513789459272,1010,9
4753,2675433798,1513787811555,1010,9
4754,2675441663,1513786422284,1010,9
4755,2675429740,1513784687470,1010,9
4756,2675416720,1513783008771,1010,9
4757,2675413013,1513778803187,1010,9
4758,2675411650,1513776925730,1010,9
4759,2675381827,1513775406126,1010,9
4760,2679802236,1514272326955,430,9
4761,2679773829,1514269653689,420,9
4762,2679750144,1514265974497,420,9
4763,2679686955,1514262619016,420,9
4764,2679128554,1514179035750,420,9
4765,2679121153,1514177014171,420,9
4766,2679091470,1514174433667,420,9
4767,2679062976,1514172033293,420,9
4768,2679016774,1514169376483,430,9
4769,2676961545,1513951906348,400,9
4770,2676950395,1513948772080,430,9
4771,2676793944,1513931835546,420,9
4772,2676757306,1513928624480,400,9
4773,2674602407,1513725262455,430,9
4774,2674580565,1513722658014,400,9
4775,2672909776,1513535692849,430,9
4776,2672878753,1513531885304,430,9
4777,2672865626,1513530208603,430,9
4778,2672864485,1513529630464,430,9
4779,2672636413,1513488848131,430,9
4780,2679440625,1514236841192,420,9
4781,2673608239,1513572263019,420,9
4782,2673027488,1513547846031,420,9
4783,2672998592,1513545423586,420,9
4784,2672981942,1513543344178,420,9
4785,2672927476,1513538982641,420,9
4786,2672922864,1513537420291,420,9
4787,2672770183,1513499123512,420,9
4788,2672739765,1513495329365,420,9
4789,2670891936,1513304273682,420,9
4790,2669522928,1513142626313,420,9
4791,2669474853,1513140460681,420,9
4792,2669489742,1513139667819,420,9
4793,2669416268,1513136613080,420,9
4794,2669349790,1513131334413,420,9
4795,2669277700,1513126804428,420,9
4796,2667531559,1512893995174,420,9
4797,2667507106,1512892171319,420,9
4798,2667500061,1512889788623,420,9
4799,2664175173,1512530188414,420,9
4800,2678007723,1514073364677,420,9
4801,2676009014,1513837467550,440,9
4802,2675917050,1513830416350,440,9
4803,2675719759,1513816888584,420,9
4804,2675690571,1513814818987,420,9
4805,2675327345,1513760425667,440,9
4806,2675317743,1513756621283,420,9
4807,2675313334,1513755063465,420,9
4808,2675176120,1513747740858,420,9
4809,2674873691,1513738003648,1010,9
4810,2674791426,1513735550010,1010,9
4811,2674752126,1513733807342,1010,9
4812,2674693982,1513732066295,1010,9
4813,2674654493,1513728367685,1010,9
4814,2674629899,1513726979639,1010,9
4815,2674235140,1513661091347,400,9
4816,2674208154,1513659293120,400,9
4817,2673661493,1513575663706,400,9
4818,2672391660,1513469020398,420,9
4819,2672288745,1513462003183,400,9
4820,2679791757,1514271746677,400,9
4821,2679451764,1514237504055,400,9
4822,2679416814,1514235511857,400,9
4823,2679388943,1514232617671,400,9
4824,2679346781,1514227269966,400,9
4825,2679327983,1514223616664,400,9
4826,2679282641,1514210050468,400,9
4827,2679163932,1514182846260,400,9
4828,2677842063,1514054807007,400,9
4829,2676276102,1513890954816,400,9
4830,2676254571,1513887313369,400,9
4831,2676209397,1513884652971,400,9
4832,2676040671,1513838300370,400,9
4833,2675992443,1513835793553,400,9
4834,2675971397,1513833371813,400,9
4835,2675908001,1513830584778,400,9
4836,2675888629,1513828659774,1010,9
4837,2675858890,1513826792561,1010,9
4838,2675811210,1513823407283,400,9
4839,2675783008,1513821808964,400,9
4840,2679749488,1514268377989,420,9
4841,2679750911,1514266171073,420,9
4842,2679703903,1514263957302,420,9
4843,2679673678,1514261482464,420,9
4844,2679664762,1514259768500,420,9
4845,2679615437,1514257064585,420,9
4846,2679584360,1514254075480,420,9
4847,2679518249,1514246691570,420,9
4848,2679494520,1514244811212,420,9
4849,2679487532,1514243051610,420,9
4850,2679459631,1514240304005,420,9
4851,2679440349,1514236784068,420,9
4852,2679405408,1514234600797,420,9
4853,2679379103,1514232185991,420,9
4854,2679365762,1514227635878,420,9
4855,2679174568,1514183459384,420,9
4856,2678873028,1514153968849,420,9
4857,2678804179,1514150916871,420,9
4858,2678787188,1514149223170,420,9
4859,2678689361,1514146465145,420,9
4860,2669784447,1513195625699,440,9
4861,2669765654,1513191921173,440,9
4862,2667631113,1512927096465,420,9
4863,2667589269,1512920477981,420,9
4864,2667577511,1512918640891,420,9
4865,2666205854,1512778066230,420,9
4866,2664098968,1512525977415,440,9
4867,2664069206,1512523487036,440,9
4868,2664071651,1512521796557,440,9
4869,2664035230,1512519668868,420,9
4870,2664025928,1512517337292,420,9
4871,2663152849,1512434108462,440,9
4872,2663108880,1512430444439,1000,9
4873,2663115898,1512429675133,1000,9
4874,2662489377,1512343009762,420,9
4875,2662436435,1512339641113,420,9
4876,2662407752,1512337552951,420,9
4877,2662411825,1512336093236,420,9
4878,2661688479,1512276303755,440,9
4879,2661494220,1512263558651,420,9
4880,2679725702,1514264835665,420,9
4881,2679614786,1514256863389,420,9
4882,2679586345,1514254622809,420,9
4883,2679381658,1514229795408,420,9
4884,2679327354,1514223305284,420,9
4885,2679314101,1514220723920,420,9
4886,2679157906,1514181616477,420,9
4887,2679076328,1514175167117,420,9
4888,2678525973,1514136769632,420,9
4889,2677948237,1514067197585,420,9
4890,2677823517,1514051753550,420,9
4891,2677776509,1514047352293,420,9
4892,2677790822,1514045170445,420,9
4893,2677213001,1513974563674,420,9
4894,2677168432,1513972584515,420,9
4895,2676955865,1513955552569,420,9
4896,2676962295,1513952744767,420,9
4897,2676951906,1513950934823,420,9
4898,2676858417,1513945631409,420,9
4899,2676847857,1513943533989,420,9
4900,2606436535,1506378652046,420,9
4901,2606422883,1506376598457,420,9
4902,2606421653,1506375852593,420,9
4903,2606388458,1506373799370,420,9
4904,2606375092,1506371646478,420,9
4905,2606372052,1506369387890,420,9
4906,2606329219,1506367157838,420,9
4907,2604201268,1506139363160,440,9
4908,2604171679,1506136287467,420,9
4909,2604128553,1506135120171,420,9
4910,2604003987,1506124298997,420,9
4911,2603958663,1506121942572,420,9
4912,2603962373,1506119114327,420,9
4913,2603939791,1506117004000,420,9
4914,2603895168,1506114334028,420,9
4915,2603900569,1506111954093,420,9
4916,2603867006,1506109709409,420,9
4917,2603872317,1506106998722,420,9
4918,2603850842,1506104511355,420,9
4919,2603487633,1506044297740,420,9
4920,2674366829,1513696122773,420,9
4921,2674364400,1513693019112,400,9
4922,2674381752,1513690893081,400,9
4923,2670658579,1513281345240,400,9
4924,2670664376,1513279039115,400,9
4925,2670649955,1513276690583,400,9
4926,2670625477,1513273876869,400,9
4927,2670622091,1513271582814,400,9
4928,2670618159,1513269443608,400,9
4929,2670615097,1513266792008,400,9
4930,2670593855,1513264212703,400,9
4931,2670610304,1513261394740,400,9
4932,2669091153,1513106821572,400,9
4933,2669057981,1513105084743,400,9
4934,2669064435,1513103475881,400,9
4935,2669037949,1513099745633,400,9
4936,2669035181,1513097894173,400,9
4937,2669022451,1513095507474,400,9
4938,2669020065,1513093100988,400,9
4939,2669015849,1513090082704,400,9
4940,2611937104,1507039087501,420,9
4941,2611277229,1506988961629,65,9
4942,2611439026,1506986246010,420,9
4943,2610603765,1506878657689,840,9
4944,2610588359,1506876589021,420,9
4945,2610583305,1506873623639,420,9
4946,2610547966,1506869945633,420,9
4947,2610227369,1506822955906,420,9
4948,2610230174,1506820761451,420,9
4949,2609771195,1506803770612,420,9
4950,2609742909,1506800880342,420,9
4951,2609670163,1506791640272,420,9
4952,2609634475,1506788779204,420,9
4953,2609610765,1506786437049,420,9
4954,2609150936,1506724583006,420,9
4955,2609135269,1506722185302,420,9
4956,2609055403,1506712364801,420,9
4957,2609019291,1506708250470,420,9
4958,2609016026,1506705874182,420,9
4959,2609002281,1506702551699,420,9
4960,2678240382,1514091965543,430,9
4961,2678191925,1514087879862,1010,9
4962,2678096533,1514081602356,1010,9
4963,2678038454,1514076532427,1010,9
4964,2677995794,1514072339891,420,9
4965,2677877395,1514060229661,420,9
4966,2677836449,1514055896222,1010,9
4967,2677831418,1514054023869,1010,9
4968,2677812678,1514050851677,1010,9
4969,2677789695,1514049429109,1010,9
4970,2677785532,1514047277963,1010,9
4971,2677781542,1514044994262,420,9
4972,2677484446,1513999595801,1010,9
4973,2677467736,1513998288359,1010,9
4974,2677460659,1513996623076,1010,9
4975,2677416668,1513995100068,1010,9
4976,2677361706,1513988876388,1010,9
4977,2677345077,1513987264991,1010,9
4978,2677320640,1513985337487,1010,9
4979,2677274363,1513981206423,430,9
4980,2679605512,1514254863066,400,9
4981,2678997226,1514166854653,400,9
4982,2678984529,1514165421445,400,9
4983,2678966389,1514162972369,400,9
4984,2678480724,1514125585009,400,9
4985,2678082181,1514080139891,400,9
4986,2678056520,1514078582357,400,9
4987,2677755342,1514039835959,400,9
4988,2677253218,1513980306311,400,9
4989,2677231606,1513977008669,400,9
4990,2672871049,1513528022280,400,9
4991,2672054757,1513417991570,400,9
4992,2671489046,1513391261908,400,9
4993,2671438790,1513388466210,400,9
4994,2671431973,1513386795108,400,9
4995,2671365999,1513380015163,400,9
4996,2671339061,1513377903850,400,9
4997,2671325696,1513376403884,400,9
4998,2671289096,1513374000017,400,9
4999,2671173110,1513342704203,400,9
5000,2603756628,1506087082489,420,9
5001,2603418878,1506036871563,400,9
5002,2602908236,1505999673687,420,9
5003,2598273964,1505427161255,980,9
5004,2592779670,1504869832478,420,9
5005,2591325714,1504704932176,420,9
5006,2590737507,1504652743340,400,9
5007,2590622710,1504634055587,400,9
5008,2590587397,1504629137428,400,9
5009,2590576899,1504627535768,400,9
5010,2590210582,1504565716964,400,9
5011,2590144128,1504562587043,400,9
5012,2588633350,1504400112543,400,9
5013,2588577187,1504397066200,400,9
5014,2588375027,1504380165380,400,9
5015,2587714649,1504316199485,400,9
5016,2587655487,1504312090577,400,9
5017,2587609500,1504309173026,400,9
5018,2585597723,1504033215759,420,9
5019,2585564817,1504029968444,420,9
5020,2675180182,1513746544091,420,9
5021,2675051196,1513742733982,420,9
5022,2674354218,1513679107585,420,9
5023,2674333751,1513677149259,420,9
5024,2674168811,1513656913422,420,9
5025,2673716595,1513584594379,420,9
5026,2672071157,1513423605461,420,9
5027,2672039185,1513420546059,420,9
5028,2672045954,1513418182269,420,9
5029,2672032876,1513415577409,440,9
5030,2672018142,1513413875692,440,9
5031,2671155375,1513332546516,440,9
5032,2671153950,1513331085734,440,9
5033,2671141972,1513328570565,440,9
5034,2671109692,1513326597858,440,9
5035,2671106287,1513324701254,440,9
5036,2671121055,1513323060960,440,9
5037,2670593258,1513263484623,420,9
5038,2670579433,1513260220326,420,9
5039,2670569307,1513258030755,420,9
5040,2599661700,1505588405884,990,9
5041,2599649867,1505587034874,990,9
5042,2596040021,1505160143146,2,9
5043,2596010825,1505157557202,2,9
5044,2592093215,1504820694341,980,9
5045,2592057880,1504819605932,980,9
5046,2592059736,1504817997743,980,9
5047,2592034775,1504816923013,980,9
5048,2590619854,1504630791474,420,9
5049,2590566250,1504625672384,420,9
5050,2585756352,1504051981684,400,9
5051,2585564817,1504029968444,420,9
5052,2585562051,1504027233053,420,9
5053,2584809378,1503953390780,400,9
5054,2584797233,1503951720868,400,9
5055,2584794695,1503950004251,400,9
5056,2584782880,1503948285881,400,9
5057,2584739727,1503945789889,420,9
5058,2584144785,1503853145399,420,9
5059,2582963537,1503713876057,400,9
5060,2679399283,1514232890394,1010,9
5061,2679386027,1514231378873,1010,9
5062,2679390342,1514229431291,1010,9
5063,2679365770,1514227537210,1010,9
5064,2679343055,1514225456315,1010,9
5065,2679338156,1514224013197,1010,9
5066,2678201670,1514089627478,1010,9
5067,2674096707,1513651808447,400,9
5068,2674084251,1513649218694,400,9
5069,2674080493,1513648330061,400,9
5070,2673833672,1513622047062,400,9
5071,2672999321,1513545537277,920,9
5072,2672974838,1513543837379,400,9
5073,2672967992,1513542266631,400,9
5074,2672943619,1513540414939,400,9
5075,2672918346,1513538755628,400,9
5076,2672932616,1513537348760,400,9
5077,2672903464,1513533892138,920,9
5078,2672891038,1513532714291,920,9
5079,2672878097,1513531595522,920,9
5080,2660893178,1512190275924,450,9
5081,2660864240,1512188546082,450,9
5082,2660849528,1512187618121,1000,9
5083,2660062179,1512107873645,1000,9
5084,2622331062,1508201493826,450,9
5085,2622314604,1508200090141,450,9
5086,2622302618,1508199383828,610,9
5087,2614830116,1507408694305,420,9
5088,2614811251,1507405905755,420,9
5089,2614756990,1507403751429,420,9
5090,2607868269,1506566153474,65,9
5091,2607983186,1506564738853,400,9
5092,2606593200,1506392849555,65,9
5093,2603988427,1506126432368,65,9
5094,2603978546,1506124478740,65,9
5095,2603624983,1506053311572,65,9
5096,2603574521,1506050642462,65,9
5097,2602763233,1505963181187,65,9
5098,2601903653,1505853289052,65,9
5099,2601394093,1505786801869,400,9
5100,2679258858,1514203514795,1010,9
5101,2678128457,1514084658981,1010,9
5102,2678123008,1514083288778,1010,9
5103,2678097672,1514081903279,450,9
5104,2675199177,1513748675492,400,9
5105,2667760513,1512940982527,400,9
5106,2667722448,1512938428205,400,9
5107,2667701124,1512935023860,400,9
5108,2667658163,1512930518150,400,9
5109,2667634289,1512928445149,450,9
5110,2666856116,1512860552882,400,9
5111,2658758010,1511983629511,400,9
5112,2658752128,1511979887816,400,9
5113,2658182934,1511895358967,400,9
5114,2653700342,1511462514098,420,9
5115,2653680774,1511459080339,420,9
5116,2653656336,1511457429174,420,9
5117,2653652711,1511455803269,420,9
5118,2653650548,1511454653072,1000,9
5119,2651297341,1511280920483,400,9
5120,2679872368,1514284922514,420,9
5121,2679852432,1514282818389,420,9
5122,2679847102,1514279943912,420,9
5123,2679731083,1514265766720,420,9
5124,2679680783,1514261155067,420,9
5125,2679631927,1514256575839,420,9
5126,2679594734,1514254615492,420,9
5127,2679428625,1514236419722,420,9
5128,2679232251,1514190196519,420,9
5129,2679210961,1514185687555,420,9
5130,2679107839,1514178170105,1010,9
5131,2678999014,1514167405981,420,9
5132,2678902596,1514157402077,420,9
5133,2678875490,1514154804277,420,9
5134,2678600878,1514138760025,420,9
5135,2677667873,1514015492657,450,9
5136,2677670828,1514013475211,420,9
5137,2677301573,1513982941511,1010,9
5138,2676766613,1513928610427,420,9
5139,2676679195,1513923523079,420,9
5140,2644581770,1510597873867,450,9
5141,2637628125,1509944793046,440,9
5142,2637640905,1509943456762,440,9
5143,2637609807,1509940819834,440,9
5144,2633944891,1509523754230,440,9
5145,2633942473,1509521839964,440,9
5146,2633742861,1509499201896,440,9
5147,2633706149,1509497093047,440,9
5148,2633260875,1509476611189,440,9
5149,2633067572,1509428345416,400,9
5150,2633058048,1509426005451,400,9
5151,2633015862,1509422147673,400,9
5152,2632584270,1509352269181,400,9
5153,2632581710,1509350083843,440,9
5154,2631551019,1509255789862,440,9
5155,2629389718,1509002762286,400,9
5156,2629385979,1509000553756,400,9
5157,2629380088,1508997823976,400,9
5158,2628550086,1508910391507,400,9
5159,2628506780,1508908533400,400,9
5160,2675968524,1513834844091,1010,9
5161,2675962767,1513833539769,1010,9
5162,2675310954,1513754152255,1010,9
5163,2675256890,1513752607148,1010,9
5164,2675252393,1513751405907,1010,9
5165,2675204500,1513749493124,1010,9
5166,2674106397,1513651856846,430,9
5167,2665160769,1512631046799,400,9
5168,2665134548,1512628524994,400,9
5169,2665097775,1512626132674,400,9
5170,2658600783,1511935805579,400,9
5171,2658573240,1511933638891,400,9
5172,2654555673,1511515116977,430,9
5173,2654550007,1511512215423,430,9
5174,2653966705,1511488133564,430,9
5175,2652367301,1511339991613,430,9
5176,2652268564,1511330186554,430,9
5177,2652246097,1511327453468,430,9
5178,2650589683,1511233292038,430,9
5179,2637829543,1509993549491,420,9
5180,2679546649,1514249311407,430,9
5181,2679524744,1514248123863,430,9
5182,2679517737,1514246435096,430,9
5183,2679510433,1514243956807,430,9
5184,2679482527,1514241219859,430,9
5185,2679459141,1514240048133,850,9
5186,2679455675,1514238781147,850,9
5187,2651276086,1511279214775,850,9
5188,2651275005,1511277599541,850,9
5189,2651274234,1511276330564,850,9
5190,2651293393,1511274815737,850,9
5191,2651232626,1511273191625,850,9
5192,2646082758,1510763690675,850,9
5193,2646089760,1510761948030,850,9
5194,2642746976,1510436152195,850,9
5195,2642559649,1510434370584,850,9
5196,2637791699,1509977379657,850,9
5197,2637772393,1509975858752,850,9
5198,2637535158,1509937046837,850,9
5199,2637484688,1509932765637,850,9
5200,2679385899,1514231460305,400,9
5201,2679298277,1514217543694,420,9
5202,2679304860,1514215008489,420,9
5203,2679284436,1514212525302,420,9
5204,2679257625,1514201585807,450,9
5205,2679274323,1514199697765,400,9
5206,2679272861,1514197952552,400,9
5207,2679260870,1514195636345,400,9
5208,2679227535,1514192178900,450,9
5209,2679230321,1514189145097,450,9
5210,2679202665,1514186185392,400,9
5211,2679163983,1514182826579,400,9
5212,2679145532,1514180808499,400,9
5213,2679129834,1514178813761,400,9
5214,2678784786,1514148357393,400,9
5215,2678678714,1514145914187,400,9
5216,2678662792,1514143168283,420,9
5217,2678602698,1514139571436,420,9
5218,2678527040,1514137266125,420,9
5219,2678513076,1514134734721,420,9
5220,2622102575,1508171560733,400,9
5221,2622078782,1508168292378,400,9
5222,2622077995,1508167551367,400,9
5223,2611300009,1506978136863,400,9
5224,2602469510,1505935339716,400,9
5225,2602202098,1505873829666,65,9
5226,2602148542,1505871014225,440,9
5227,2602151495,1505868512217,440,9
5228,2602086285,1505865736897,440,9
5229,2602091842,1505864392117,65,9
5230,2601204330,1505767159711,400,9
5231,2601201451,1505764931465,400,9
5232,2601158057,1505761995375,400,9
5233,2601155749,1505759690665,420,9
5234,2597875546,1505352538817,440,9
5235,2597849516,1505350067236,440,9
5236,2597817799,1505348856393,65,9
5237,2597815092,1505346676461,65,9
5238,2597087420,1505270534392,440,9
5239,2597017133,1505269013835,65,9
5240,2679098597,1514176311967,420,9
5241,2679091954,1514174425577,1010,9
5242,2678802153,1514150189678,420,9
5243,2678785799,1514148616564,1010,9
5244,2678139528,1514086753752,1010,9
5245,2677551843,1514003667499,1010,9
5246,2677515408,1514002032775,1010,9
5247,2677498606,1514000754674,1010,9
5248,2677348053,1513988133900,1010,9
5249,2675902932,1513829501237,1010,9
5250,2675869605,1513827318796,420,9
5251,2675719984,1513816844014,1010,9
5252,2675580914,1513804245126,420,9
5253,2675484321,1513794608345,420,9
5254,2675462352,1513792962460,1010,9
5255,2675270760,1513751449456,420,9
5256,2674542177,1513720244754,1010,9
5257,2674524551,1513718411159,1010,9
5258,2674507702,1513716689788,1010,9
5259,2674435471,1513708583362,1010,9
5260,2679727802,1514265241235,1010,9
5261,2678621101,1514139206188,420,9
5262,2678484746,1514129628624,420,9
5263,2678099886,1514081937645,420,9
5264,2678082744,1514080201166,1010,9
5265,2678063623,1514078026618,1010,9
5266,2677958743,1514069600808,1010,9
5267,2677952585,1514067684258,1010,9
5268,2677925352,1514065556819,400,9
5269,2677916832,1514063597554,400,9
5270,2677864746,1514058875478,420,9
5271,2677516835,1514002482483,400,9
5272,2676262041,1513889297450,1010,9
5273,2676254130,1513887074196,1010,9
5274,2676241670,1513885668872,1010,9
5275,2676207608,1513883805863,1010,9
5276,2676213485,1513882128451,1010,9
5277,2676200449,1513880546160,1010,9
5278,2676194142,1513878192668,1010,9
5279,2675869872,1513826979789,1010,9
5280,2664807601,1512596853120,430,9
5281,2664763387,1512589584579,430,9
5282,2664759636,1512587165112,430,9
5283,2664028422,1512518035976,430,9
5284,2664004547,1512516185700,430,9
5285,2663876982,1512505634025,430,9
5286,2663201318,1512436433179,430,9
5287,2663156373,1512434924523,430,9
5288,2663173060,1512434460751,430,9
5289,2663126061,1512432247158,430,9
5290,2663098907,1512430165296,430,9
5291,2662826788,1512368366501,430,9
5292,2662799644,1512366291347,430,9
5293,2662792965,1512364604512,430,9
5294,2662695940,1512356844644,430,9
5295,2662659141,1512355387686,430,9
5296,2662472338,1512341012842,430,9
5297,2662452980,1512339024337,430,9
5298,2662405932,1512336993760,430,9
5299,2662398417,1512335455719,430,9
5300,2590693531,1504644155839,420,9
5301,2590681153,1504641979475,420,9
5302,2590637434,1504639327305,420,9
5303,2590633111,1504635080468,420,9
5304,2590578089,1504629268880,420,9
5305,2590566668,1504626313597,420,9
5306,2590093411,1504557900025,420,9
5307,2590057879,1504555510850,420,9
5308,2590052875,1504553295747,420,9
5309,2587061492,1504219342894,420,9
5310,2586872562,1504206318787,420,9
5311,2586646154,1504199390250,420,9
5312,2586643797,1504196558485,420,9
5313,2586245770,1504134151129,420,9
5314,2585905771,1504065251634,420,9
5315,2585860896,1504058840564,420,9
5316,2585631895,1504035951275,420,9
5317,2585567825,1504032635286,420,9
5318,2585564819,1504029959047,420,9
5319,2585442686,1504015420493,420,9
5320,2679771100,1514268851366,400,9
5321,2679324924,1514221935047,400,9
5322,2679307270,1514217268477,400,9
5323,2679288470,1514216666464,400,9
5324,2679301111,1514210283667,430,9
5325,2679272543,1514197581899,400,9
5326,2679249877,1514193829850,400,9
5327,2679160748,1514181850536,400,9
5328,2679132459,1514179500211,400,9
5329,2679114875,1514177847548,400,9
5330,2679094948,1514175368758,400,9
5331,2679064679,1514172496445,400,9
5332,2678660509,1514142313057,400,9
5333,2678369103,1514108430926,400,9
5334,2678373982,1514105976056,400,9
5335,2678356449,1514102790756,400,9
5336,2678222513,1514090444168,400,9
5337,2678157248,1514086627750,400,9
5338,2678071709,1514079702733,400,9
5339,2677754799,1514039282770,400,9
5340,2594903877,1505044669909,990,9
5341,2594912515,1505043216871,990,9
5342,2594911782,1505041530822,990,9
5343,2594911473,1505040856035,990,9
5344,2592906959,1504893642740,990,9
5345,2592913673,1504892092744,990,9
5346,2592816096,1504879508248,980,9
5347,2592813598,1504876293938,980,9
5348,2591837382,1504794018226,65,9
5349,2591865248,1504792591546,65,9
5350,2590633645,1504635665765,420,9
5351,2590620963,1504632106903,420,9
5352,2590587322,1504629122987,420,9
5353,2590576498,1504626951300,420,9
5354,2590574415,1504623388201,420,9
5355,2590581058,1504617010970,420,9
5356,2590571138,1504614708984,420,9
5357,2590579739,1504612240595,420,9
5358,2590539589,1504611607613,420,9
5359,2590556320,1504610150203,65,9
5360,2587573446,1504300801983,420,9
5361,2587527895,1504297609463,420,9
5362,2585952979,1504069412979,420,9
5363,2585800087,1504053850554,420,9
5364,2585726610,1504051599262,420,9
5365,2585760980,1504049166411,420,9
5366,2585564823,1504030002786,420,9
5367,2585581453,1504027525397,420,9
5368,2585560242,1504025244791,420,9
5369,2480477998,1492785629617,420,9
5370,2376150305,1482044695137,420,9
5371,2376093669,1482041551096,420,9
5372,1952809112,1442447350324,4,5
5373,1952737192,1442439317435,4,5
5374,1952669248,1442431529770,4,5
5375,1922534615,1439860978504,4,5
5376,1922451097,1439858650196,4,5
5377,1922336840,1439856882826,4,5
5378,1922265497,1439854145007,4,5
5379,1922227754,1439852321148,4,5
5380,2679807985,1514274628703,400,9
5381,2679724980,1514264637899,400,9
5382,2679154635,1514180722737,400,9
5383,2678285395,1514095749943,400,9
5384,2676360321,1513897976908,1010,9
